-a0,-a1,-a2,events,game,ml_french_qcm-0-a0,ml_french_qcm-0-a2,ml_french_qcm-0-a3,ml_french_qcm-0-b,ml_french_qcm-0-duration,ml_french_qcm-0-nbvisit,ml_french_qcm-1-a1,ml_french_qcm-1-a2,ml_french_qcm-1-a3,ml_french_qcm-1-b,ml_french_qcm-1-duration,ml_french_qcm-1-nbvisit,ml_french_qcm-10-a0,ml_french_qcm-10-a1,ml_french_qcm-10-a3,ml_french_qcm-10-b,ml_french_qcm-10-duration,ml_french_qcm-10-nbvisit,ml_french_qcm-11-a0,ml_french_qcm-11-a1,ml_french_qcm-11-a2,ml_french_qcm-11-a3,ml_french_qcm-11-b,ml_french_qcm-11-duration,ml_french_qcm-11-nbvisit,ml_french_qcm-12-a0,ml_french_qcm-12-a1,ml_french_qcm-12-a2,ml_french_qcm-12-a3,ml_french_qcm-12-b,ml_french_qcm-12-duration,ml_french_qcm-12-nbvisit,ml_french_qcm-13-a0,ml_french_qcm-13-a2,ml_french_qcm-13-a3,ml_french_qcm-13-b,ml_french_qcm-13-duration,ml_french_qcm-13-nbvisit,ml_french_qcm-14-a1,ml_french_qcm-14-a3,ml_french_qcm-14-b,ml_french_qcm-14-duration,ml_french_qcm-14-nbvisit,ml_french_qcm-2-a0,ml_french_qcm-2-a2,ml_french_qcm-2-a3,ml_french_qcm-2-b,ml_french_qcm-2-duration,ml_french_qcm-2-nbvisit,ml_french_qcm-3-a1,ml_french_qcm-3-a2,ml_french_qcm-3-a3,ml_french_qcm-3-a4,ml_french_qcm-3-a5,ml_french_qcm-3-b,ml_french_qcm-3-duration,ml_french_qcm-3-nbvisit,ml_french_qcm-4-a0,ml_french_qcm-4-a1,ml_french_qcm-4-a2,ml_french_qcm-4-a4,ml_french_qcm-4-b,ml_french_qcm-4-duration,ml_french_qcm-4-nbvisit,ml_french_qcm-5-a0,ml_french_qcm-5-a1,ml_french_qcm-5-a2,ml_french_qcm-5-a4,ml_french_qcm-5-b,ml_french_qcm-5-duration,ml_french_qcm-5-nbvisit,ml_french_qcm-6-a0,ml_french_qcm-6-a1,ml_french_qcm-6-a2,ml_french_qcm-6-a3,ml_french_qcm-6-b,ml_french_qcm-6-duration,ml_french_qcm-6-nbvisit,ml_french_qcm-7-a3,ml_french_qcm-7-a4,ml_french_qcm-7-a5,ml_french_qcm-7-a6,ml_french_qcm-7-b,ml_french_qcm-7-duration,ml_french_qcm-7-nbvisit,ml_french_qcm-8-a1,ml_french_qcm-8-a2,ml_french_qcm-8-a3,ml_french_qcm-8-b,ml_french_qcm-8-duration,ml_french_qcm-8-nbvisit,ml_french_qcm-9-a0,ml_french_qcm-9-a1,ml_french_qcm-9-a2,ml_french_qcm-9-a3,ml_french_qcm-9-b,ml_french_qcm-9-duration,ml_french_qcm-9-nbvisit,next,on,on-a2,person_id,qn,qtime,simple_french_qcm-0-a0,simple_french_qcm-0-a1,simple_french_qcm-0-a2,simple_french_qcm-0-b,simple_french_qcm-0-duration,simple_french_qcm-0-nbvisit,simple_french_qcm-1-a1,simple_french_qcm-1-a2,simple_french_qcm-1-b,simple_french_qcm-1-duration,simple_french_qcm-1-nbvisit,simple_french_qcm-2-a0,simple_french_qcm-2-a1,simple_french_qcm-2-a2,simple_french_qcm-2-a3,simple_french_qcm-2-b,simple_french_qcm-2-duration,simple_french_qcm-2-nbvisit,simple_french_qcm-3-a0,simple_french_qcm-3-a2,simple_french_qcm-3-a3,simple_french_qcm-3-a4,simple_french_qcm-3-b,simple_french_qcm-3-duration,simple_french_qcm-3-nbvisit,simple_french_qcm-4-a0,simple_french_qcm-4-a1,simple_french_qcm-4-a2,simple_french_qcm-4-a3,simple_french_qcm-4-b,simple_french_qcm-4-duration,simple_french_qcm-4-nbvisit,simple_french_qcm-5-a0,simple_french_qcm-5-a1,simple_french_qcm-5-a2,simple_french_qcm-5-a4,simple_french_qcm-5-b,simple_french_qcm-5-duration,simple_french_qcm-5-nbvisit,simple_french_qcm-6-a0,simple_french_qcm-6-a1,simple_french_qcm-6-a2,simple_french_qcm-6-a3,simple_french_qcm-6-a4,simple_french_qcm-6-a5,simple_french_qcm-6-b,simple_french_qcm-6-duration,simple_french_qcm-6-nbvisit,simple_french_qcm-7-a0,simple_french_qcm-7-a1,simple_french_qcm-7-a2,simple_french_qcm-7-b,simple_french_qcm-7-duration,simple_french_qcm-7-nbvisit,simple_french_qcm-8-ANS,simple_french_qcm-8-b,simple_french_qcm-8-duration,simple_french_qcm-8-nbvisit,time
,,,"-a3,on-a4,on-a1,on-a1,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,on,,ok,0 days 00:00:55.187000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,93087555ec15d71b0da1,3,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:03:17.263
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:03:17.482
,,,"-a2,on-a0,on-a2,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,,,,ok,0 days 00:01:13.781000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,93087555ec15d71b0da1,4,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:04:31.263
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:04:31.497
,,,"-a1,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,,,ok,0 days 00:00:21.157000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,93087555ec15d71b0da1,5,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:04:52.654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:04:52.857
,,,"-a3,on-a2,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,on,ok,0 days 00:01:55.578000000,1.0,,,,,,,,,,,,,,,,,,,,,7,,,93087555ec15d71b0da1,6,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:06:48.435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:06:48.622
,,,"-a3,on-a4,on-a5,on-a6,on-a3,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,on,on,ok,0 days 00:00:11.484000000,1.0,,,,,,,,,,,,,,8,,,93087555ec15d71b0da1,7,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:00.106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:00.294
,,,"-a2,on-a2,on-a3,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,ok,0 days 00:00:15.719000000,1.0,,,,,,,,9,,,93087555ec15d71b0da1,8,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:16.013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:16.216
,,,"-a1,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,,,ok,0 days 00:00:07.265000000,1.0,10,,,93087555ec15d71b0da1,9,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:23.481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:23.638
,,,"-a3,on-a3,on-a0,on",ml_french_qcm,,,,,,,,,,,,,on,,,ok,0 days 00:00:15.187000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,93087555ec15d71b0da1,10,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:38.825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:38.997
,,,"-a2,on-a1,on-a1,on-a0,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,on,,on,,ok,0 days 00:00:11.078000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,93087555ec15d71b0da1,11,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:50.075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:50.278
,,,"-a3,on-a2,on-a3,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,,ok,0 days 00:00:06.969000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,93087555ec15d71b0da1,12,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:57.247
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:07:57.450
,,,"-a2,on-a0,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,on,,ok,0 days 00:00:19.219000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,93087555ec15d71b0da1,13,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:08:16.669
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93087555ec15d71b0da1,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:08:16.872
,,,"-a3,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,ok,0 days 00:00:10.640000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,93087555ec15d71b0da1,14,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-23 19:08:27.512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a617c2783baa779527f,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-26 17:45:30.317
,,,"-a3,on",ml_french_qcm,,,on,ok,0 days 00:00:13.968000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5a617c2783baa779527f,0,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-26 17:45:44.285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a617c2783baa779527f,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-26 17:45:44.332
,,,"-a3,on",ml_french_qcm,,,,,,,,,on,ok,0 days 00:00:06.922000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5a617c2783baa779527f,1,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-26 17:45:51.254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a617c2783baa779527f,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-26 17:45:51.301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:19:53.115
,,,"-a1,on",simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0fa2c1f9be1abc2c1d0b,0,end,,on,,ok,0 days 00:00:03.546000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:19:56.661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:19:56.679
,,,"-a2,on",simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0fa2c1f9be1abc2c1d0b,1,end,,,,,,,,on,ok,0 days 00:00:04.949000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:20:01.628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:20:01.645
,,,"-a2,on",simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0fa2c1f9be1abc2c1d0b,2,end,,,,,,,,,,,,,,on,,ok,0 days 00:00:58.690000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:21:00.335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:21:00.367
,,,"-a3,on-a3,on-a3,on-a3,on-a2,on",simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,0fa2c1f9be1abc2c1d0b,3,end,,,,,,,,,,,,,,,,,,,,on,,,ok,0 days 00:00:24.203000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:21:24.570
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:21:24.586
,,,"-a1,on",simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,0fa2c1f9be1abc2c1d0b,4,end,,,,,,,,,,,,,,,,,,,,,,,,,,,on,,,ok,0 days 00:00:09.975000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:21:34.561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:21:34.577
,,,"-a3,on-a1,on-a2,on-a3,on-a0,on-a1,on-a1,on",simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,0fa2c1f9be1abc2c1d0b,5,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,on,on,,ok,0 days 00:00:16.402000000,1.0,,,,,,,,,,,,,,,,,,,,2018-12-28 01:21:50.979
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:21:50.995
,,,"-a3,on",simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,0fa2c1f9be1abc2c1d0b,6,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,,,ok,0 days 00:01:13.287000000,1.0,,,,,,,,,,,2018-12-28 01:23:04.282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:23:04.298
,,,"-a2,on",simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,0fa2c1f9be1abc2c1d0b,7,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,ok,0 days 00:00:10.718000000,1.0,,,,,2018-12-28 01:23:15.016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:23:15.032
,,,,simple_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,0fa2c1f9be1abc2c1d0b,8,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Thalès,ok,0 days 00:00:08.438000000,1.0,2018-12-28 01:23:23.470
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:23:28.110
,,,"-a3,on",ml_french_qcm,,,on,ok,0 days 00:00:49.094000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0fa2c1f9be1abc2c1d0b,0,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:24:17.204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:24:17.219
,,,"-a3,on",ml_french_qcm,,,,,,,,,on,ok,0 days 00:00:07.000000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0fa2c1f9be1abc2c1d0b,1,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:24:24.219
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:24:24.251
,,,"-a3,on",ml_french_qcm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on,ok,0 days 00:00:09.375000000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0fa2c1f9be1abc2c1d0b,2,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:24:33.626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fa2c1f9be1abc2c1d0b,,begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-28 01:24:33.641
